ticker,name,sector,date,drop_magnitude,close_price,volume_ratio,prior_volatility_20d,dist_from_52w_low,market_also_dropped,forward_return_5d
JSWSTEEL.NS,JSW Steel,Metals,2022-05-19,-4.8887,573.72,1.4249,2.5777,5.4185,True,-8.0806
BHARTIARTL.NS,Bharti Airtel,Telecom,2022-05-19,-3.1459,658.98,1.1014,1.462,32.1487,True,2.8773
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2022-05-19,-3.433,355.37,1.0382,1.561,8.6885,True,7.0231
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-05-19,-2.7292,1238.9,0.9466,2.0418,11.1944,True,0.5147
TITAN.NS,Titan Company,Consumer,2022-05-19,-2.5291,2084.59,0.7431,2.1898,44.1815,True,1.4205
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-05-19,-2.763,3587.11,0.8221,2.4284,15.3894,True,0.8536
INDUSINDBK.NS,IndusInd Bank,Banking,2022-05-19,-4.0857,840.67,0.8043,2.8202,3.8171,True,3.6191
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-05-19,-3.8359,4090.08,0.7459,2.0467,6.6694,True,-17.8725
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-05-19,-3.5536,716.33,0.487,3.0951,14.0723,True,-4.2713
TCS.NS,Tata Consultancy Services,IT,2022-05-19,-5.4178,2859.67,2.2702,1.6438,7.7499,True,-0.4066
WIPRO.NS,Wipro,IT,2022-05-19,-6.2545,210.49,1.4059,2.0769,0.0,True,0.4876
TATASTEEL.NS,Tata Steel,Metals,2022-05-19,-4.9227,98.77,0.8463,3.1729,6.0169,True,-6.2514
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2022-05-19,-3.8727,522.27,0.9612,2.0036,5.005,True,9.3342
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-05-19,-4.3749,692.04,0.8303,2.0622,13.3306,True,0.1317
HCLTECH.NS,HCL Technologies,IT,2022-05-19,-5.9886,856.83,1.3454,2.0389,13.8263,True,-2.8433
TRENT.NS,Trent Limited,Retail,2022-05-19,-4.4606,1032.43,1.8296,2.709,30.5322,True,1.294
INFY.NS,Infosys,IT,2022-05-19,-5.4366,1281.16,2.176,2.0354,9.4731,True,-0.2242
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-05-23,-9.4522,3796.61,4.5726,2.9432,0.0,False,-8.502
JSWSTEEL.NS,JSW Steel,Metals,2022-05-23,-13.2388,523.39,3.5413,4.05,0.0,False,-1.5889
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-05-23,-4.2001,120.82,1.1052,2.8315,49.7938,False,-7.1244
HINDALCO.NS,Hindalco Industries,Metals,2022-05-23,-3.7171,401.48,1.0607,3.4474,13.1841,False,0.8714
ULTRACEMCO.NS,UltraTech Cement,Cement,2022-05-23,-3.4649,5784.58,1.3129,1.876,3.8293,False,3.1498
TATASTEEL.NS,Tata Steel,Metals,2022-05-23,-12.6132,90.03,3.0609,4.3224,0.0,False,2.395
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-05-24,-6.0597,3566.55,6.9827,3.1741,0.0,False,-1.9226
ASIANPAINT.NS,Asian Paints,Consumer,2022-05-24,-2.7519,2972.78,0.5963,1.8386,13.9711,False,-7.3602
GRASIM.NS,Grasim Industries,Cement,2022-05-24,-3.7498,1370.66,2.4182,1.6721,2.9512,False,1.8428
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-05-24,-2.8691,117.35,1.1503,2.8462,45.4961,False,0.3983
HCLTECH.NS,HCL Technologies,IT,2022-05-24,-2.6073,841.84,1.0969,2.1437,11.5638,False,4.9408
HINDUNILVR.NS,Hindustan Unilever,FMCG,2022-05-24,-2.9477,2152.48,1.4535,2.0275,18.8122,False,1.8877
HINDALCO.NS,Hindalco Industries,Metals,2022-05-24,-2.9892,389.48,0.8545,3.425,9.8008,False,5.4266
ASIANPAINT.NS,Asian Paints,Consumer,2022-05-25,-8.06,2733.17,2.7197,2.5669,4.785,False,0.5091
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-05-25,-2.9559,3480.94,0.539,2.443,11.9739,False,8.9294
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-05-25,-3.8875,3427.89,2.0145,3.1388,0.0,False,1.0172
TCS.NS,Tata Consultancy Services,IT,2022-05-25,-3.0113,2795.71,1.6218,1.6833,4.6387,False,5.9208
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-05-25,-5.8831,691.98,1.0226,2.9729,10.1962,False,4.0966
TRENT.NS,Trent Limited,Retail,2022-05-25,-3.5273,1034.82,0.6134,2.82,28.4758,False,6.8886
LT.NS,Larsen & Toubro,Capital Goods,2022-05-25,-3.1698,1496.64,0.6383,2.1147,12.3074,False,4.6515
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-05-25,-3.9834,2070.46,0.937,2.5865,61.7996,False,3.7003
WIPRO.NS,Wipro,IT,2022-05-25,-3.283,207.55,0.9076,2.2616,0.0,False,5.8222
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-05-27,-5.3325,112.02,2.8333,3.0625,38.8804,False,5.4242
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2022-05-31,-2.9608,368.02,3.6255,1.8051,12.5555,False,0.6119
SUNPHARMA.NS,Sun Pharmaceutical,Pharma,2022-05-31,-3.1183,827.76,5.6648,1.8644,30.8177,False,-1.435
BAJAJ-AUTO.NS,Bajaj Auto,Auto,2022-06-01,-3.7266,3365.66,1.6383,1.498,19.8023,False,1.9905
BRITANNIA.NS,Britannia Industries,FMCG,2022-06-01,-2.6454,3344.31,0.6477,1.7383,14.7617,False,-5.3445
NESTLEIND.NS,Nestle India,FMCG,2022-06-01,-2.5433,828.41,0.6205,1.9338,7.1286,False,-3.0032
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-06-01,-3.5257,3791.76,0.9789,2.7644,21.9725,False,-5.2826
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-06-01,-2.6086,1257.14,0.857,1.8477,9.0044,False,-1.0447
HINDALCO.NS,Hindalco Industries,Metals,2022-06-01,-2.8162,399.05,0.8033,3.5167,12.4992,False,-1.7411
HEROMOTOCO.NS,Hero MotoCorp,Auto,2022-06-02,-3.4269,2320.75,1.3493,1.9438,21.1216,False,-2.4408
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-06-02,-5.0469,3600.4,2.2237,2.9579,15.1077,False,0.6803
GRASIM.NS,Grasim Industries,Cement,2022-06-03,-6.4989,1308.81,3.7383,2.2129,0.0,False,-0.9668
HEROMOTOCO.NS,Hero MotoCorp,Auto,2022-06-03,-2.9796,2251.6,1.0414,2.0093,17.5126,False,0.7044
MARUTI.NS,Maruti Suzuki,Auto,2022-06-03,-2.7803,7431.89,0.8812,1.9932,16.5912,False,2.9857
CIPLA.NS,Cipla,Pharma,2022-06-03,-2.6492,930.69,0.494,1.6155,11.7124,False,0.6088
ULTRACEMCO.NS,UltraTech Cement,Cement,2022-06-03,-5.4762,5552.42,4.508,2.1679,0.0,False,-2.9548
NTPC.NS,NTPC Limited,Power,2022-06-03,-2.5464,136.67,0.6255,2.1091,48.8015,False,0.1613
BPCL.NS,Bharat Petroleum,Energy,2022-06-06,-2.6817,132.16,0.9503,1.4266,0.0,False,-0.4384
BRITANNIA.NS,Britannia Industries,FMCG,2022-06-07,-3.1072,3186.24,1.0309,1.7287,9.3375,False,-0.0177
LT.NS,Larsen & Toubro,Capital Goods,2022-06-07,-3.0941,1510.61,0.8798,2.2881,9.5696,False,-2.8186
TITAN.NS,Titan Company,Consumer,2022-06-07,-4.4461,2073.59,1.8786,2.1548,25.9926,False,0.0571
HINDUNILVR.NS,Hindustan Unilever,FMCG,2022-06-07,-3.0213,2061.1,1.024,1.7581,13.7684,False,-1.8358
ASIANPAINT.NS,Asian Paints,Consumer,2022-06-07,-2.5821,2643.27,0.9122,2.3732,1.3384,False,-3.4289
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2022-06-07,-3.7578,806.83,1.2234,2.2011,11.4309,False,4.0324
BHARTIARTL.NS,Bharti Airtel,Telecom,2022-06-08,-3.2103,648.28,1.5657,1.6465,29.2937,False,2.8343
TATASTEEL.NS,Tata Steel,Metals,2022-06-09,-3.8555,91.96,1.0491,4.1163,4.5791,False,-9.0438
RELIANCE.NS,Reliance Industries,Energy,2022-06-10,-3.0192,1235.02,0.9746,2.3106,33.3587,True,-4.5777
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2022-06-10,-3.9352,357.05,0.7877,1.8728,9.2005,True,-6.5967
INFY.NS,Infosys,IT,2022-06-10,-2.5215,1339.77,0.7747,2.2166,6.5619,True,-6.0604
HINDALCO.NS,Hindalco Industries,Metals,2022-06-10,-3.5022,374.85,1.0091,3.1085,5.6778,True,-13.4932
BAJFINANCE.NS,Bajaj Finance,Finance,2022-06-10,-3.9171,556.06,1.8047,1.7896,2.7512,True,-4.3749
WIPRO.NS,Wipro,IT,2022-06-10,-2.9681,215.06,1.2775,2.3568,3.6192,True,-12.0946
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-06-13,-7.0792,1136.32,1.5699,2.2788,0.0,True,2.8421
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-06-13,-5.5989,2076.05,1.0405,2.7365,52.2846,True,0.0048
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-06-13,-3.0975,124.29,0.4616,2.9973,54.0916,True,-15.7631
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-06-13,-2.6946,212.12,0.9013,1.6008,12.2732,True,0.4409
HINDALCO.NS,Hindalco Industries,Metals,2022-06-13,-5.0032,356.1,0.8562,3.2972,0.3905,True,-12.2663
ICICIBANK.NS,ICICI Bank,Banking,2022-06-13,-4.4444,667.37,1.4161,1.8558,10.4553,True,-0.298
BPCL.NS,Bharat Petroleum,Energy,2022-06-13,-3.9426,131.58,0.7248,1.7586,0.0,True,-6.8879
NTPC.NS,NTPC Limited,Power,2022-06-13,-4.0902,131.29,0.8886,1.9531,39.7125,True,-7.824
TATASTEEL.NS,Tata Steel,Metals,2022-06-13,-3.1015,87.31,0.8608,4.1623,0.0,True,-8.4751
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-06-13,-2.7293,711.71,0.8135,1.8306,12.4202,True,-2.5953
INDUSINDBK.NS,IndusInd Bank,Banking,2022-06-13,-5.2289,839.89,1.6143,2.0759,3.7212,True,-9.4055
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2022-06-13,-3.0388,346.2,0.6533,1.9422,5.8821,True,-3.3471
COALINDIA.NS,Coal India,Energy,2022-06-13,-3.7531,141.12,0.5626,2.377,59.6749,True,-7.4326
TCS.NS,Tata Consultancy Services,IT,2022-06-13,-4.1757,2841.56,1.2317,2.2246,2.7076,True,-3.3296
WIPRO.NS,Wipro,IT,2022-06-13,-3.2216,208.13,1.0091,2.461,0.281,True,-7.05
ULTRACEMCO.NS,UltraTech Cement,Cement,2022-06-13,-2.8107,5236.9,0.755,2.0338,0.0,True,-0.4266
LT.NS,Larsen & Toubro,Capital Goods,2022-06-13,-3.3468,1456.06,1.1228,2.2665,5.6127,True,-3.9326
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-06-13,-4.2883,679.62,0.9066,2.7655,8.2271,True,-4.617
BAJFINANCE.NS,Bajaj Finance,Finance,2022-06-13,-5.4565,525.72,1.5865,2.1077,0.0,True,2.094
GRASIM.NS,Grasim Industries,Cement,2022-06-13,-2.5594,1262.98,0.7539,2.2355,0.0,True,1.8142
SBIN.NS,State Bank of India,Banking,2022-06-13,-3.4643,414.2,1.0455,1.7794,11.3371,True,-2.5008
BEL.NS,Bharat Electronics,Defence,2022-06-13,-4.5399,75.05,0.7659,2.1194,64.5442,True,-3.5457
INFY.NS,Infosys,IT,2022-06-13,-3.5414,1292.32,0.8266,2.3447,2.6174,True,-0.7266
BAJAJ-AUTO.NS,Bajaj Auto,Auto,2022-06-14,-5.1401,3330.96,2.8307,2.0538,18.5673,False,-0.9914
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-06-15,-2.9176,117.94,0.6135,2.7491,46.2204,False,-10.9313
HINDALCO.NS,Hindalco Industries,Metals,2022-06-16,-5.986,326.6,1.2943,2.4377,0.0,True,-5.5043
GRASIM.NS,Grasim Industries,Cement,2022-06-16,-3.503,1255.65,0.5794,2.3241,0.0,True,2.4124
TATASTEEL.NS,Tata Steel,Metals,2022-06-16,-6.0289,83.64,1.264,3.8131,0.0,True,-6.6985
HCLTECH.NS,HCL Technologies,IT,2022-06-16,-2.5204,819.1,1.1356,1.7625,3.6652,True,0.6529
COALINDIA.NS,Coal India,Energy,2022-06-16,-5.3407,132.88,1.0467,2.0773,50.3559,True,-1.5286
CIPLA.NS,Cipla,Pharma,2022-06-16,-2.8747,911.32,1.0226,1.5999,9.3874,True,-0.8077
JSWSTEEL.NS,JSW Steel,Metals,2022-06-16,-3.0462,521.76,0.6743,3.775,3.2927,True,2.3999
POWERGRID.NS,Power Grid Corp,Power,2022-06-16,-2.6547,135.78,0.9688,1.2139,39.917,True,-3.6053
INDUSINDBK.NS,IndusInd Bank,Banking,2022-06-16,-3.9962,785.69,1.3962,2.068,0.0,True,-3.0447
HEROMOTOCO.NS,Hero MotoCorp,Auto,2022-06-16,-3.3106,2195.22,0.7194,1.9486,14.57,True,6.1551
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-06-16,-3.1332,666.37,0.9052,2.4895,6.1178,True,-0.9388
NTPC.NS,NTPC Limited,Power,2022-06-16,-3.51,126.05,0.8411,2.1474,34.1297,True,-4.5121
BEL.NS,Bharat Electronics,Defence,2022-06-16,-3.2271,74.06,0.7869,2.1783,62.3782,True,-2.3666
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2022-06-16,-3.5039,333.93,0.8906,1.9033,2.1309,True,0.4953
WIPRO.NS,Wipro,IT,2022-06-16,-4.0445,197.03,1.3156,1.998,0.0,True,-0.7696
BHARTIARTL.NS,Bharti Airtel,Telecom,2022-06-16,-4.0903,639.39,1.1707,1.6366,27.5199,True,0.9172
BAJFINANCE.NS,Bajaj Finance,Finance,2022-06-16,-3.6655,518.43,1.6788,2.1205,0.0,True,3.1085
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-06-16,-2.8604,1144.89,1.2349,2.4115,1.1944,True,0.7056
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-06-16,-5.185,111.82,0.9221,2.9373,38.639,True,-6.0954
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-06-16,-4.6507,2079.29,1.052,3.0118,52.5225,True,1.313
ULTRACEMCO.NS,UltraTech Cement,Cement,2022-06-16,-2.73,5187.13,1.215,1.9505,0.0,True,1.9801
BPCL.NS,Bharat Petroleum,Energy,2022-06-17,-3.4173,124.56,1.3354,1.6193,0.0,False,2.1761
CIPLA.NS,Cipla,Pharma,2022-06-17,-2.7844,885.95,1.4582,1.3711,6.3415,False,2.0716
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2022-06-17,-3.284,807.37,1.9581,1.6594,11.5049,False,3.9296
TITAN.NS,Titan Company,Consumer,2022-06-17,-6.0409,1911.37,3.27,2.2509,16.1359,False,5.6366
ASIANPAINT.NS,Asian Paints,Consumer,2022-06-17,-2.9069,2499.17,1.1646,2.2366,0.0,False,7.0033
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2022-06-17,-3.4616,545.62,1.3092,1.7793,9.7005,False,1.9336
SUNPHARMA.NS,Sun Pharmaceutical,Pharma,2022-06-17,-2.6025,763.12,1.4028,1.4009,20.6028,False,3.9324
TRENT.NS,Trent Limited,Retail,2022-06-17,-3.177,1040.65,1.2952,2.1694,23.1978,False,1.4275
WIPRO.NS,Wipro,IT,2022-06-17,-4.0492,189.05,2.7552,2.0939,0.0,False,3.344
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-06-20,-4.9841,104.69,1.0031,2.9721,29.802,False,5.2827
COALINDIA.NS,Coal India,Energy,2022-06-20,-3.1755,130.63,1.5454,2.1285,47.8068,False,2.9403
HINDALCO.NS,Hindalco Industries,Metals,2022-06-20,-3.656,312.42,1.5268,2.2536,0.0,False,2.6283
INDUSINDBK.NS,IndusInd Bank,Banking,2022-06-20,-2.8318,760.89,1.3534,1.9118,0.0,False,5.0316
TATASTEEL.NS,Tata Steel,Metals,2022-06-20,-4.9961,79.91,1.5009,2.6043,0.0,False,0.7488
BEL.NS,Bharat Electronics,Defence,2022-06-20,-3.2169,72.39,0.7872,2.1608,58.71,False,5.6791
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-06-22,-3.0184,653.28,0.671,2.1367,2.0539,True,1.4215
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-06-22,-2.6753,1141.26,0.8682,2.506,0.8737,True,-2.849
HINDALCO.NS,Hindalco Industries,Metals,2022-06-22,-6.7207,307.51,1.3654,2.9791,0.0,True,8.7534
RELIANCE.NS,Reliance Industries,Energy,2022-06-22,-3.0378,1140.08,0.5809,1.9886,23.1072,True,2.9753
INDUSINDBK.NS,IndusInd Bank,Banking,2022-06-22,-2.6538,754.68,1.3177,2.0502,0.0,True,4.0056
TATASTEEL.NS,Tata Steel,Metals,2022-06-22,-5.278,77.75,1.1716,2.9083,0.0,True,5.1903
HCLTECH.NS,HCL Technologies,IT,2022-06-22,-2.5644,816.0,0.9359,1.7756,3.273,True,2.7307
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-06-22,-2.5163,685.6,0.7446,1.4564,8.2958,True,1.5586
COALINDIA.NS,Coal India,Energy,2022-06-22,-2.9491,132.48,0.439,2.4465,49.8963,True,5.2411
WIPRO.NS,Wipro,IT,2022-06-22,-3.2694,191.87,1.0542,2.249,1.4931,True,2.31
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-06-22,-3.3583,2085.48,0.8209,2.8516,52.9765,True,6.2656
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-06-22,-3.0553,105.05,1.0875,3.0949,30.2366,True,14.3122
JSWSTEEL.NS,JSW Steel,Metals,2022-06-22,-4.4776,526.11,1.2618,2.4065,4.1537,True,4.6603
TRENT.NS,Trent Limited,Retail,2022-06-22,-2.8041,1017.72,1.0259,2.0609,20.4832,True,8.6648
ASIANPAINT.NS,Asian Paints,Consumer,2022-06-28,-3.3482,2640.88,1.1617,1.9278,5.6701,False,1.4708
TITAN.NS,Titan Company,Consumer,2022-06-28,-3.5411,1942.56,1.8741,2.4838,18.0311,False,-0.7012
HINDUNILVR.NS,Hindustan Unilever,FMCG,2022-06-29,-3.633,2099.84,0.9702,1.7117,15.9068,False,11.8628
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2022-06-29,-4.3644,536.16,1.6408,1.701,7.7985,False,2.9931
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-06-29,-3.2405,3667.31,0.8206,1.8407,8.0333,False,4.592
AXISBANK.NS,Axis Bank,Banking,2022-06-29,-2.6154,622.95,1.8609,1.1756,0.0,False,5.1794
EICHERMOT.NS,Eicher Motors,Auto,2022-06-30,-3.1958,2680.72,1.2975,2.0847,23.8603,False,5.3626
CIPLA.NS,Cipla,Pharma,2022-06-30,-3.2132,888.32,1.635,1.6547,6.6264,False,1.9679
TRENT.NS,Trent Limited,Retail,2022-06-30,-3.1643,1070.91,0.8226,2.1643,26.683,False,8.9745
BPCL.NS,Bharat Petroleum,Energy,2022-06-30,-2.5284,127.63,1.0814,1.8704,4.1716,False,6.8093
RELIANCE.NS,Reliance Industries,Energy,2022-07-01,-7.2024,1095.99,4.3401,2.2819,18.3462,False,-0.7182
POWERGRID.NS,Power Grid Corp,Power,2022-07-01,-2.5483,129.6,0.8398,1.1166,33.5469,False,5.9564
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-07-01,-13.5269,102.09,3.0743,4.3648,26.5666,False,-7.2873
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-07-04,-3.8535,98.15,1.9678,4.3898,21.6894,False,-0.3968
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-07-06,-5.0628,94.22,1.358,4.2464,16.8121,False,2.8938
INFY.NS,Infosys,IT,2022-07-11,-2.7271,1336.46,0.8292,1.4079,6.1883,False,1.137
HCLTECH.NS,HCL Technologies,IT,2022-07-11,-4.0669,800.93,1.9738,1.6599,1.3661,False,-4.5838
BHARTIARTL.NS,Bharti Airtel,Telecom,2022-07-11,-4.9774,645.6,3.1398,2.0284,28.1081,False,0.3785
TCS.NS,Tata Consultancy Services,IT,2022-07-11,-4.6441,2748.18,2.6425,1.7675,0.8061,False,-1.3557
BPCL.NS,Bharat Petroleum,Energy,2022-07-11,-2.8897,130.73,1.4442,1.9356,6.705,False,-0.0317
EICHERMOT.NS,Eicher Motors,Auto,2022-07-12,-3.0458,2833.93,1.3743,2.3933,30.939,False,4.1858
HINDALCO.NS,Hindalco Industries,Metals,2022-07-12,-2.6109,337.1,1.012,3.2596,9.6224,False,6.068
INDUSINDBK.NS,IndusInd Bank,Banking,2022-07-13,-3.3056,794.86,3.3875,2.1998,5.3237,False,7.3561
BHARTIARTL.NS,Bharti Airtel,Telecom,2022-07-13,-2.9412,628.93,1.9467,2.0903,24.7658,False,4.2191
TATASTEEL.NS,Tata Steel,Metals,2022-07-15,-2.6652,81.98,0.8654,2.5026,5.4528,False,5.912
POWERGRID.NS,Power Grid Corp,Power,2022-07-15,-2.5832,131.35,1.4608,1.4962,35.3577,False,0.3344
RELIANCE.NS,Reliance Industries,Energy,2022-07-25,-3.3039,1101.31,1.0621,2.1352,18.921,False,6.3812
INFY.NS,Infosys,IT,2022-07-26,-3.4883,1316.5,1.3074,1.759,4.6025,False,6.3708
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2022-07-26,-2.7375,825.71,1.3293,1.3124,14.0373,False,-3.0057
AXISBANK.NS,Axis Bank,Banking,2022-07-26,-2.8734,704.58,1.5072,1.6854,13.1045,False,3.3973
HINDUNILVR.NS,Hindustan Unilever,FMCG,2022-07-26,-2.9158,2394.73,0.7766,2.0219,32.1839,False,3.4608
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2022-07-29,-3.9835,801.86,3.6566,1.6242,10.7436,False,1.6258
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-07-29,-5.5581,258.12,1.9713,2.5334,36.6161,False,-1.2539
SUNPHARMA.NS,Sun Pharmaceutical,Pharma,2022-08-01,-2.5975,883.64,1.4092,1.6638,32.061,False,-0.9035
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-08-04,-2.8914,763.26,7.4307,1.489,20.562,False,-3.2689
NTPC.NS,NTPC Limited,Power,2022-08-04,-3.1005,136.41,1.4434,1.2634,45.1547,False,4.4216
HINDALCO.NS,Hindalco Industries,Metals,2022-08-05,-2.5848,399.19,1.0498,2.0976,29.8151,False,5.3637
BEL.NS,Bharat Electronics,Defence,2022-08-05,-2.8154,88.0,2.5626,2.1186,66.6122,False,6.9543
BPCL.NS,Bharat Petroleum,Energy,2022-08-08,-3.1956,134.76,2.4355,1.3594,9.9983,False,8.4446
BAJFINANCE.NS,Bajaj Finance,Finance,2022-08-10,-2.6259,704.01,1.3493,2.6072,35.798,False,4.7396
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-08-12,-2.639,4259.69,2.7739,1.4313,22.3718,False,-6.419
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-08-12,-5.6192,3657.15,5.5423,1.7161,8.8736,False,-3.9061
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-08-12,-2.7097,255.91,1.029,2.4347,35.4477,False,-4.0279
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-08-19,-3.0774,4095.65,1.3308,1.5637,17.6593,True,1.9321
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-08-19,-2.5871,761.03,0.7281,1.6528,20.2107,True,1.9061
TRENT.NS,Trent Limited,Retail,2022-08-19,-3.9402,1393.93,1.6193,1.8232,60.106,True,-0.54
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-08-19,-3.084,1626.08,0.993,2.915,48.9935,True,-0.0098
INDUSINDBK.NS,IndusInd Bank,Banking,2022-08-19,-3.7825,1040.21,0.7911,2.3577,37.8345,True,0.6066
TRENT.NS,Trent Limited,Retail,2022-08-22,-6.0115,1310.14,3.3789,2.3659,48.8644,True,3.5423
ULTRACEMCO.NS,UltraTech Cement,Cement,2022-08-22,-2.7085,6359.81,0.7531,1.8261,25.6374,True,0.5999
TATASTEEL.NS,Tata Steel,Metals,2022-08-22,-4.5434,97.45,0.9213,2.4845,25.343,True,-0.1904
WIPRO.NS,Wipro,IT,2022-08-22,-2.8789,195.95,0.9981,1.4433,6.6396,True,-3.7262
JSWSTEEL.NS,JSW Steel,Metals,2022-08-22,-3.2503,633.57,0.6537,1.3274,25.4266,True,1.0343
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-08-22,-2.6709,3986.26,1.317,1.6606,14.5167,True,5.6299
BAJFINANCE.NS,Bajaj Finance,Finance,2022-08-22,-2.7322,699.37,0.7021,2.8366,34.9015,True,-1.9409
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-08-22,-2.511,3047.42,2.1016,1.7872,118.5765,True,2.9821
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-08-22,-2.5535,1584.56,0.7139,3.0343,45.189,True,1.3527
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-08-22,-2.5244,245.6,0.8123,1.7524,29.992,True,0.9179
LT.NS,Larsen & Toubro,Capital Goods,2022-08-22,-2.8615,1810.26,1.4568,1.4014,29.4153,True,0.0452
GRASIM.NS,Grasim Industries,Cement,2022-08-22,-2.5999,1537.87,1.0117,1.4816,22.4754,True,6.3903
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-08-22,-3.6189,827.05,2.7379,2.0671,29.2007,True,-0.4582
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-08-22,-3.1262,3514.3,2.0541,1.8373,4.6209,True,0.0503
ASIANPAINT.NS,Asian Paints,Consumer,2022-08-22,-3.8133,3244.55,1.8718,1.5508,29.8252,True,-0.194
EICHERMOT.NS,Eicher Motors,Auto,2022-08-26,-3.6292,3240.09,1.5249,1.6641,49.7054,False,1.3532
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2022-08-29,-2.7365,368.87,1.4203,1.6262,12.7044,True,3.5514
TCS.NS,Tata Consultancy Services,IT,2022-08-29,-2.7823,2772.03,1.5231,1.1193,4.6066,True,-0.1756
HCLTECH.NS,HCL Technologies,IT,2022-08-29,-2.9768,787.56,1.5798,1.0992,5.0564,True,2.2125
JSWSTEEL.NS,JSW Steel,Metals,2022-08-29,-2.6087,640.12,0.9552,1.4888,26.7239,True,5.3802
WIPRO.NS,Wipro,IT,2022-08-29,-3.0917,188.65,1.8817,1.4066,2.666,True,0.0247
INFY.NS,Infosys,IT,2022-08-29,-3.9302,1326.12,1.7434,1.5154,5.3665,True,-0.4549
HINDALCO.NS,Hindalco Industries,Metals,2022-09-01,-3.8838,413.79,1.2789,2.1931,34.5616,True,-0.3318
RELIANCE.NS,Reliance Industries,Energy,2022-09-01,-2.9398,1168.81,1.6632,1.2157,15.3252,True,0.9764
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-09-01,-2.8139,107.43,0.8453,1.6606,25.8268,True,-2.1158
BPCL.NS,Bharat Petroleum,Energy,2022-09-02,-2.8369,135.58,1.4222,1.6007,10.6617,False,5.1405
HINDALCO.NS,Hindalco Industries,Metals,2022-09-08,-2.8416,412.42,1.1638,2.2397,34.1151,False,0.9155
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-09-09,-2.7434,247.7,0.7479,1.8441,31.1059,False,-3.0247
